,Date,City,Confirmed,Recoverd,Deaths,Active
289,04-21-2020,Chittenden,391,0,25,366
290,04-21-2020,Essex,2,0,0,2
291,04-21-2020,Franklin,92,0,4,88
292,04-21-2020,Grand Isle,3,0,0,3
293,04-21-2020,Lamoille,23,0,2,21
294,04-21-2020,Orange,6,0,0,6
295,04-21-2020,Orleans,9,0,0,9
296,04-21-2020,Rutland,44,0,1,43
297,04-21-2020,Unassigned,3,0,0,3
298,04-21-2020,Washington,32,0,1,31
299,04-21-2020,Windham,65,0,2,63
300,04-21-2020,Windsor,38,0,2,36
301,04-22-2020,Addison,61,0,2,59
302,04-22-2020,Bennington,37,0,1,36
303,04-22-2020,Caledonia,12,0,0,12
304,04-22-2020,Chittenden,393,0,25,368
305,04-22-2020,Essex,2,0,0,2
306,04-22-2020,Franklin,92,0,4,88
307,04-22-2020,Grand Isle,3,0,0,3
308,04-22-2020,Lamoille,23,0,2,21
309,04-22-2020,Orange,6,0,0,6
310,04-22-2020,Orleans,9,0,0,9
311,04-22-2020,Rutland,44,0,1,43
312,04-22-2020,Unassigned,3,0,0,3
313,04-22-2020,Washington,33,0,1,32
314,04-22-2020,Windham,67,0,2,65
315,04-22-2020,Windsor,38,0,2,36
316,04-23-2020,Addison,61,0,2,59
317,04-23-2020,Bennington,37,0,1,36
318,04-23-2020,Caledonia,12,0,0,12
319,04-23-2020,Chittenden,395,0,27,368
320,04-23-2020,Essex,2,0,0,2
321,04-23-2020,Franklin,90,0,5,85
322,04-23-2020,Grand Isle,3,0,0,3
323,04-23-2020,Lamoille,25,0,2,23
324,04-23-2020,Orange,6,0,0,6
325,04-23-2020,Orleans,9,0,0,9
326,04-23-2020,Rutland,44,0,1,43
327,04-23-2020,Unassigned,3,0,0,3
328,04-23-2020,Washington,33,0,1,32
329,04-23-2020,Windham,67,0,2,65
330,04-23-2020,Windsor,38,0,2,36
331,04-24-2020,Addison,61,0,2,59
332,04-24-2020,Bennington,38,0,1,37
333,04-24-2020,Caledonia,12,0,0,12
334,04-24-2020,Chittenden,396,0,28,368
335,04-24-2020,Essex,2,0,0,2
336,04-24-2020,Franklin,90,0,5,85
337,04-24-2020,Grand Isle,3,0,0,3
338,04-24-2020,Lamoille,25,0,2,23
339,04-24-2020,Orange,6,0,0,6
340,04-24-2020,Orleans,9,0,0,9
341,04-24-2020,Rutland,44,0,1,43
342,04-24-2020,Unassigned,3,0,0,3
343,04-24-2020,Washington,33,0,1,32
344,04-24-2020,Windham,67,0,2,65
345,04-24-2020,Windsor,38,0,2,36
346,04-25-2020,Addison,61,0,2,59
347,04-25-2020,Bennington,39,0,1,38
348,04-25-2020,Caledonia,13,0,0,13
349,04-25-2020,Chittenden,405,0,30,375
350,04-25-2020,Essex,2,0,0,2
351,04-25-2020,Franklin,90,0,5,85
352,04-25-2020,Grand Isle,3,0,0,3
353,04-25-2020,Lamoille,26,0,2,24
354,04-25-2020,Orange,6,0,0,6
355,04-25-2020,Orleans,9,0,0,9
356,04-25-2020,Rutland,44,0,1,43
357,04-25-2020,Unassigned,5,0,0,5
358,04-25-2020,Washington,33,0,1,32
359,04-25-2020,Windham,68,0,2,66
360,04-25-2020,Windsor,39,0,2,37
361,04-26-2020,Addison,61,0,2,59
362,04-26-2020,Bennington,40,0,1,39
363,04-26-2020,Caledonia,13,0,0,13
364,04-26-2020,Chittenden,410,0,30,380
365,04-26-2020,Essex,2,0,0,2
366,04-26-2020,Franklin,91,0,5,86
367,04-26-2020,Grand Isle,3,0,0,3
368,04-26-2020,Lamoille,26,0,2,24
369,04-26-2020,Orange,6,0,0,6
370,04-26-2020,Orleans,9,0,0,9
371,04-26-2020,Rutland,44,0,1,43
372,04-26-2020,Unassigned,5,0,0,5
373,04-26-2020,Washington,33,0,1,32
374,04-26-2020,Windham,69,0,2,67
