,Date,City,Confirmed,Recoverd,Deaths,Active
582,04-16-2020,Jefferson,28,0,0,28
583,04-16-2020,King,4697,0,348,4385
584,04-16-2020,Kitsap,132,0,1,131
585,04-16-2020,Kittitas,14,0,0,14
586,04-16-2020,Klickitat,16,0,1,14
587,04-16-2020,Lewis,19,0,2,17
588,04-16-2020,Lincoln,2,0,0,2
589,04-16-2020,Mason,20,0,0,20
590,04-16-2020,Okanogan,15,0,0,15
591,04-16-2020,Pacific,1,0,0,1
592,04-16-2020,Pend Oreille,1,0,0,1
593,04-16-2020,Pierce,1022,0,34,994
594,04-16-2020,San Juan,13,0,0,13
595,04-16-2020,Skagit,209,0,7,203
596,04-16-2020,Skamania,3,0,0,3
597,04-16-2020,Snohomish,2032,0,90,1946
598,04-16-2020,Spokane,286,0,17,269
599,04-16-2020,Stevens,7,0,1,6
600,04-16-2020,Thurston,86,0,1,85
601,04-16-2020,Unassigned,272,0,0,272
602,04-16-2020,Wahkiakum,2,0,0,2
603,04-16-2020,Walla Walla,26,0,0,26
604,04-16-2020,Whatcom,273,0,24,248
605,04-16-2020,Whitman,13,0,0,13
606,04-16-2020,Yakima,674,0,34,645
607,04-17-2020,Adams,40,0,0,40
608,04-17-2020,Asotin,11,0,1,11
609,04-17-2020,Benton,295,0,36,261
610,04-17-2020,Chelan,66,0,5,60
611,04-17-2020,Clallam,15,0,0,15
612,04-17-2020,Clark,277,0,16,261
613,04-17-2020,Columbia,1,0,0,1
614,04-17-2020,Cowlitz,26,0,0,26
615,04-17-2020,Douglas,34,0,1,33
616,04-17-2020,Ferry,1,0,0,1
617,04-17-2020,Franklin,162,0,4,158
618,04-17-2020,Grant,133,0,2,131
619,04-17-2020,Grays Harbor,12,0,0,12
620,04-17-2020,Island,165,0,7,157
